,game_id,year,season,speaker,receiver,message,receiver_annotation,sender_annotation,score_delta
2523,1,1901,Winter,france,england,"I have to build armies, no fleet in Brest.",True,True,1
2524,1,1901,Winter,france,england,Denmark is a guarantee if you can get a fleet into Skaggerak and have Russia support you in. It then becomes a 3V2,True,True,1
2525,1,1901,Winter,france,england,"You could even do a clever tactic with Russia moving to Baltic, you moving to Sweden, and Skaggerak/north sea. Then it is a 4V2",True,True,1
2526,1,1901,Winter,england,france,Ok so guarantee based on Russian collaboration. So you don't think Russia and Germany are friends anymore? I suppose they don't have many favors to offer one another,True,True,-1
2527,1,1901,Winter,france,england,Yeah I think that they are not working together but are simply coexisting,NOANNOTATION,True,1
2528,1,1901,Winter,england,france,"I'm building a fleet in London. I hope that doesn't raise any alarms on your end. But if you were to build a fleet in Bre against your promise, any other build would leave me in bad shape. I know I'm being paranoid, but I'm more comfortable with that build",True,True,-1
2529,1,1901,Winter,france,england,"Ok. I don't get why you think I'd build F Brest, but at the very least I appreciate the heads up. At some point I'd like to see you make a decisive move. So far it seems like you've been trying to make moves that both Germany and I agree to.",True,True,1
2530,1,1901,Winter,england,france,"You could break  DMZ in the channel and coordinate an invasion with Germany after building a fleet in Brest. By building in London I can do everything I might like to do eastward, and also i could respond better to a worst-case scenario.",True,True,-1
2531,1,1901,Winter,england,france,And what would have been my decisive move so far? A bump in Denmark? You were going to support me into Belgium so why would I have done that?,True,True,-1
2532,1,1901,Winter,france,england,Sometimes the less options you have the better off you are. A lot of diplomacy is signalling.,True,True,1
2533,1,1901,Winter,france,england,"I mean, my thinking process last turn was wondering why you didn't go to Denmark. My conclusion was that Germany was probably supporting you to Belgium. I'm just telling you the vibes I'm getting from you",True,True,1
2534,1,1901,Winter,england,france,"Germany ""was"" supporting me to Belgium and then didn't follow through",True,True,-1
2535,1,1901,Winter,france,england,That's really interesting haha,True,True,1
2536,1,1901,Winter,england,france,Yeah so here I was thinking I had it in the bag. And then I first realized I flubbed my move and felt like an idiot. And then I looked closer and felt like an accidental genius.,True,True,-1
2537,1,1901,Winter,england,france,"So back to signaling. You backed out of your, admittedly, vague and implied agreement to support me. What signal does that send to me? Are you saying that you're coming for me? That I can't totally trust you?",True,True,-1
2538,1,1901,Winter,england,france,"Meanwhile, I've been totally honest with you for the sake of building trust and a good alliance. And you're going to complain about MY duplicity?",True,True,-1
2539,1,1901,Winter,france,england,"So, I know this is a touchy subject, so I want to approach this delicately, but to be fair I was still deciding whether I would support you or not when you logged out for the night. I don't want to devolve this into ""what about when you did this thing that wasn't the best signal,"" but one of the things for me was considering why you weren't willing to move to Denmark. Sure, you want Belgium, but what does that mean for me when you want to put a fleet in Belgium and not an army? What is the follow-up play?",True,True,1
2540,1,1901,Winter,france,england,"I am not complaining about your duplicity. I'm complaining that we're missing opportunities to make strong progress because I think you aren't committed to working with me, but you aren't committed to working with Germany either. I think you would agree that had you worked with only Germany from the start, or worked with only me from the start, you'd be in a much better position, yeah?",NOANNOTATION,True,1
2541,1,1901,Winter,england,france,"Yeah, that's all fair. The timing thing makes remote play kind of weird when there's a lapse in communication before an important move. We didn't really have a chance to talk about the fleet vs army there.",True,True,-1
2542,1,1901,Winter,england,france,But I don't get why you don't think I've been working with you. You proposed two possibilities: Belgium or Holland/Denmark in 1902. I expressed my preference after raising some concerns about Germany's ability to counter Holland/Denmark. You agreed to help me to Belgium.,True,True,-1
2543,1,1901,Winter,england,france,"If you think commitment to a sole country is a good strategy, why haven't you followed it? Would you agree that I've been more committed to working with you than you have with me? That's pretty clear from your moves last turn.",True,True,-1
2544,1,1901,Winter,france,england,"All great points- and I agree with you on a lot of this. I was very willing to support you to Belgium, but I should have made it more clear that it needed to be an army. I do believe commitment is a good strategy, which is what led me to some admittedly anti-German opening moves. I'm not saying you have not shown commitment, after all we have an excellent DMZ in the channel, but it does bug me a bit that I cannot identify something you have done to antagonize Germany.",True,True,1
2545,1,1901,Winter,england,france,Well what would you like me to do to show this antagonism next year? Make the goal to secure denmark?,True,True,-1
2546,1,1901,Winter,france,england,Yes- I would very much love to see that. And the best part is that you get to see my super friendly builds before you decide on anything.,True,True,1
2547,1,1901,Winter,england,france,"Alright, this sounds good. Let's reconvene after builds then? That's Monday at noon right? It's probably time for me to get back to real life here haha.",True,True,-1
2548,1,1901,Winter,france,england,"Sounds great, me too haha.",True,True,1
2549,1,1902,Spring,france,england,Thoughts on builds?,True,True,1
2550,1,1902,Spring,england,france,"Yours were indeed friendly, which I appreciate. Germany's were what I expected. I thought Russia might have build in St. P, but I guess there's enough going on in the south to warrant the Warsaw build. The italian naples fleet is consistent with the lepanto, but then again what's the alternative build? Army in Rome? Also, I wonder if Austria-Italy are eyeing Munich this year.",NOANNOTATION,True,-1
2551,1,1902,Spring,france,england,"I have similar thoughts. I think that Russia and Turkey are both in a weak spot and all the evidence so far points towards them getting involved in a long and drawn out conflict. I'm sure Russia would have loved to build St Petersburg but couldn't afford to. Now, he is pretty much completely under your good graces. Austria and Italy may very well team up to take Munich.",True,True,1
2552,1,1902,Spring,france,england,"Germany's builds have come out to be very anti-French, so I am sure you are happy about those as well. It comes at the cost of cutting down the amount of options he has significantly. What do you think Germany might order?",True,True,1
2553,1,1902,Spring,england,france,"Trying to get a sense of the german plan now. I feel like germany has to play defense, unless they did something like Mun to Ruh to support into Bel or Bur to Gas to put pressure on Bre in the fall.",True,True,-1
2554,1,1902,Spring,france,england,"Yeah, I do to. I was thinking that my best play might be to ignore Burgundy and hope it holds and instead go for something annoying like Holland or Ruhr, which would leave him to either withdraw to defend or leave himself prone in the North. Of course, it could backfire if he's thinking the same thing and ends up in Gascony.",True,False,1
2555,1,1902,Spring,england,france,I'm trying to reason through how that plays out. Suppose germany supports Bur to Ruh with Bel. Then you can't penetrate right?,True,True,-1
2556,1,1902,Spring,france,england,"Yes, if he moves Bur to Ruhr with support I can't get in. But it would also mean he's out of Burgundy, which is good for me and means if I retake Burgundy that I can start applying pressure to Ruhr and Munich",True,True,1
2557,1,1902,Spring,france,england,"If he moves Kiel to ruhr, he leaves all sorts of things completely exposed like Denmark. And if he leaves Munich he leaves that open as well",True,True,1
